#name, A, B, C, D, E, F
W067/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W541/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003029, 3.8443729421137827e-14, 7.180348499504531e-07, 1.5863146805407486e-12, 0.9999992818840728, 6.456423737667645e-13, 7.880689336972795e-11
NODE_0003031, 8.889251933624612e-11, 1.925266458774032e-05, 1.348393209344477e-09, 0.9999807216129709, 6.939131428381648e-10, 2.359124251475369e-08
W577/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002858, 8.888860886510441e-11, 1.9229018520242735e-05, 1.3483783365917434e-09, 0.9999807452594073, 6.939037207768288e-10, 2.3590901784634228e-08
W566/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W557/2015/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002854, 8.889251933624612e-11, 1.925266458774032e-05, 1.348393209344477e-09, 0.9999807216129709, 6.939131428381648e-10, 2.359124251475369e-08
W009/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002855, 8.888860886510441e-11, 1.9229018520242735e-05, 1.3483783365917434e-09, 0.9999807452594073, 6.939037207768288e-10, 2.3590901784634228e-08
W567/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W086/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003035, 3.843947664439446e-14, 7.155654563617392e-07, 1.5862619262030702e-12, 0.9999992843534699, 6.456173859406004e-13, 7.880340072567025e-11
NODE_0003040, 8.875615218282979e-11, 1.8617872339715588e-05, 1.3464217474779579e-09, 0.9999813564894533, 6.930199821840767e-10, 2.3510009193740062e-08
W016/2016/USA/CA/San_Diego/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W173/2017/USA/CA/Ventura/SW03/unknown/bird, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002860, 8.875615218282979e-11, 1.8617872339715588e-05, 1.3464217474779579e-09, 0.9999813564894533, 6.930199821840767e-10, 2.3510009193740062e-08
W583/2015/USA/CA/San_Diego/SW03/unknown/bird, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W082/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002862, 8.889250698179844e-11, 1.9252580494128194e-05, 1.3483931630736056e-09, 0.999980721697065, 6.939131126683879e-10, 2.359124222988575e-08
W555/2015/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002866, 8.88886084391196e-11, 1.9229015747788776e-05, 1.3483783349633906e-09, 0.9999807452621798, 6.939037197210292e-10, 2.3590901774397163e-08
W573/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W561/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002098, 8.917570877038599e-11, 2.0657613261776778e-05, 1.3523898160290903e-09, 0.9999793164938322, 6.957298279474033e-10, 2.3755610663752427e-08
NODE_0003003, 8.90322204444584e-11, 1.993169704925757e-05, 1.3503832770171373e-09, 0.9999800424955998, 6.948166189235185e-10, 2.367311880357253e-08
W079/2015/USA/CA/San_Diego/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002751, 8.889206973489965e-11, 1.925140532057781e-05, 1.348393429050288e-09, 0.9999807228722297, 6.939128808848802e-10, 2.3591251272736506e-08
W575/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W080/2015/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002126, 8.917617103373512e-11, 2.066081496654344e-05, 1.3523915827821198e-09, 0.9999793132921095, 6.95730971239726e-10, 2.3755625218777666e-08
NODE_0003020, 8.889926489802388e-11, 1.9299062253541795e-05, 1.3484243334688733e-09, 0.999980675214542, 6.939317367124837e-10, 2.3591949151465847e-08
W571/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003021, 3.838178549974379e-14, 6.927303762215646e-07, 1.5839597351157715e-12, 0.9999993071888232, 6.447942773597202e-13, 7.853319781195415e-11
W546/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W066/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002776, 8.903230199250167e-11, 1.9930497785767925e-05, 1.3503816594757213e-09, 0.9999800436948856, 6.948159748818243e-10, 2.367309884131498e-08
NODE_0002780, 8.889206377194426e-11, 1.9251365782462407e-05, 1.348393404684587e-09, 0.9999807229117682, 6.939128656240418e-10, 2.3591251073431612e-08
W109/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W077/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002781, 8.902851593272919e-11, 1.9906935590218846e-05, 1.350367256336882e-09, 0.9999800672574466, 6.948068595315562e-10, 2.3672760757919118e-08
W074/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002783, 8.88919442619116e-11, 1.9250588968352005e-05, 1.3483929466613914e-09, 0.9999807236885868, 6.939125691348373e-10, 2.3591247339134706e-08
W548/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W547/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002828, 8.917929805842796e-11, 2.0682464690643705e-05, 1.3524053914233944e-09, 0.9999792916420193, 6.957392978018436e-10, 2.3755966046803315e-08
NODE_0002987, 8.903234636780946e-11, 1.9932543348742587e-05, 1.3503837607053078e-09, 0.9999800416492954, 6.948169315411111e-10, 2.367312274800113e-08
W069/2014/USA/CA/San_Diego/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002833, 8.889207402266258e-11, 1.9251433221940485e-05, 1.3483934454594025e-09, 0.9999807228443282, 6.939128915188663e-10, 2.3591251379373335e-08
W010/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W540/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002834, 8.917604474980133e-11, 2.0659952464656024e-05, 1.35239110703067e-09, 0.999979314154616, 6.957306618190123e-10, 2.3755621490271963e-08
NODE_0002982, 8.903557562970567e-11, 1.9954152931527446e-05, 1.3503979618428449e-09, 0.9999800200393436, 6.948255138970628e-10, 2.367346585945995e-08
W539/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002983, 8.902863573328151e-11, 1.990774115105234e-05, 1.3503677185093003e-09, 0.9999800664518809, 6.948071576008409e-10, 2.3672764609184078e-08
W574/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002843, 8.88919483432504e-11, 1.9250615526615812e-05, 1.3483929622827425e-09, 0.9999807236620284, 6.939125792574181e-10, 2.3591247440962595e-08
W559/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W564/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002846, 8.903903087597057e-11, 1.9977291944024025e-05, 1.35041302297896e-09, 0.9999799968999532, 6.948346536367645e-10, 2.367381603736197e-08
W064/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002848, 8.916540913498014e-11, 2.0586450058156527e-05, 1.3523448668537403e-09, 0.99997938765817, 6.957025702287181e-10, 2.3754559051915084e-08
NODE_0002998, 8.889540630667784e-11, 1.9272991659777926e-05, 1.348408033275185e-09, 0.9999807012855182, 6.939217277924308e-10, 2.359159661879828e-08
W008/2014/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W112/2016/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002980, 8.889540630667784e-11, 1.9272991659777926e-05, 1.348408033275185e-09, 0.9999807012855182, 6.939217277924308e-10, 2.359159661879828e-08
W076/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W549/2015/USA/CA/San_Diego/SW03/unknown/Bird-crow, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003041, 3.8453004855106514e-14, 7.230653593756825e-07, 1.58642440788366e-12, 0.999999276853556, 6.456951803679872e-13, 7.881401972806267e-11
NODE_0003042, 8.940083670286838e-11, 2.1642920999488416e-05, 1.355835946170708e-09, 0.9999783310388894, 6.972814416280131e-10, 2.3897592759922807e-08
NODE_0003043, 3.48921405086104e-10, 6.934425936237952e-05, 5.120745180037452e-09, 0.999930558976123, 2.644535826676652e-09, 8.865031220204527e-08
GQ507480/2005/USA/CA/Los_Angeles/SW03/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W326/2011/USA/CA/Kern/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003044, 8.904630959960275e-11, 2.0008381920327445e-05, 1.3505378728048232e-09, 0.9999799658044534, 6.948898926236626e-10, 2.3679152134530056e-08
GQ507469/2005/USA/NM/Dona_Ana/SW03/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003045, 9.49522916618449e-11, 2.0515630592317478e-05, 1.4389599770586914e-09, 0.999979456926526, 7.405936753475468e-10, 2.516837566494378e-08
JF957174/2008/USA/NV/Unknown/SW03/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
JF957176/2009/USA/AZ/Unknown/SW03/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002874, 8.904342945138634e-11, 1.9997438058211167e-05, 1.3504703386326879e-09, 0.9999799767513824, 6.948609544312906e-10, 2.367618482545178e-08
NODE_0003131, 9.166826817732186e-11, 2.0477350510683802e-05, 1.3898323944390832e-09, 0.9999794960913659, 7.151438217966984e-10, 2.436147888724968e-08
W259/2005/USA/CA/Kern/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003132, 8.889598990160693e-11, 1.9269394867905044e-05, 1.3484507895128339e-09, 0.9999807048802267, 6.939388285644148e-10, 2.3593619845328022e-08
KR348948/2004/USA/CA/Riverside/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501128/2004/USA/CA/Unknown/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002879, 8.916918991223466e-11, 2.061255088315031e-05, 1.3523613520609034e-09, 0.9999793615569309, 6.957125718510327e-10, 2.3754942804348692e-08
NODE_0003065, 8.88955385124228e-11, 1.927385216911025e-05, 1.3484085412792115e-09, 0.9999807004250039, 6.939220561367184e-10, 2.3591600786424238e-08
W633/2004/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GQ507468/2005/USA/TX/El_Paso/SW03/unknown/Human, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002882, 8.90441106047351e-11, 1.999491133196037e-05, 1.350521558885804e-09, 0.9999799792756565, 6.948815034864167e-10, 2.3678564325087354e-08
DQ431712/2004/USA/AZ/Maricopa/SW03/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003047, 9.469331761205593e-11, 2.115069343858524e-05, 1.4349851709925427e-09, 0.9999788218891196, 7.384150623034626e-10, 2.514934825927454e-08
W121/2006/USA/CA/Lassen/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003048, 8.904064753237005e-11, 1.9971701072738615e-05, 1.350506467648586e-09, 0.999980002486294, 6.94872344358067e-10, 2.3678213871778198e-08
KJ501485/2006/USA/NV/Churchill/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003049, 8.903230640917664e-11, 1.993228419918978e-05, 1.350383728954358e-09, 0.999980041908431, 6.948168717721883e-10, 2.3673136823602196e-08
KJ501409/2006/USA/MN/Unknown/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003050, 8.903551836859603e-11, 1.9953768293382676e-05, 1.3503977425640633e-09, 0.9999800204239838, 6.948253719742728e-10, 2.3673464189588068e-08
KJ501521/2006/USA/NV/Unknown/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003051, 8.917086196582514e-11, 2.0624085598997055e-05, 1.352368739839087e-09, 0.9999793500220197, 6.957170260509097e-10, 2.3755124787667912e-08
NODE_0003052, 8.889559693907397e-11, 1.9274232453283824e-05, 1.348408765905982e-09, 0.9999807000447175, 6.939222012758075e-10, 2.3591602669770067e-08
KR349014/2008/USA/CA/Yolo/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W659/2008/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003053, 8.912187374886645e-11, 2.0366537682778083e-05, 1.3516383154879904e-09, 0.9999796076017338, 6.953881895255096e-10, 2.372443513369521e-08
W664/2009/USA/CA/Sacramento/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003054, 1.461639193786353e-10, 3.2040462932690606e-05, 2.1977275075504104e-09, 0.9999679176382461, 1.131836804021674e-09, 3.842309289171939e-08
W200/2012/USA/CA/Fresno/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003055, 8.926206261507931e-11, 2.1084003976391157e-05, 1.353631675222557e-09, 0.9999788900500828, 6.96293029330687e-10, 2.3806753955715407e-08
NODE_0003056, 8.903439394143204e-11, 1.9946217516462814e-05, 1.350392749053025e-09, 0.9999800279748959, 6.948223681873742e-10, 2.3673338043620104e-08
W669/2009/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003057, 8.889214331491828e-11, 1.9251884040984625e-05, 1.3483937120241376e-09, 0.9999807223935063, 6.939130637256513e-10, 2.3591253610561952e-08
KR348921/2009/USA/CA/Contra_Costa/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KJ501101/2009/USA/CA/Unknown/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002166, 8.91777488154252e-11, 2.06717109118369e-05, 1.3523987750135987e-09, 0.9999793023959499, 6.957352442075912e-10, 2.3755826419295965e-08
NODE_0002167, 8.903229188025352e-11, 1.993217713569783e-05, 1.350383551552975e-09, 0.9999800420155106, 6.948167963083335e-10, 2.3673121088781883e-08
KR349019/2009/USA/CA/Shasta/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003062, 8.889207216725306e-11, 1.9251421148385963e-05, 1.3483934383589956e-09, 0.9999807228564019, 6.939128869173472e-10, 2.3591251333388836e-08
KR348919/2009/USA/CA/Contra_Costa/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501099/2009/USA/CA/Unknown/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003059, 8.903229188025352e-11, 1.993217713569783e-05, 1.350383551552975e-09, 0.9999800420155106, 6.948167963083335e-10, 2.3673121088781883e-08
W663/2009/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003060, 8.889207216725306e-11, 1.9251421148385963e-05, 1.3483934383589956e-09, 0.9999807228564019, 6.939128869173472e-10, 2.3591251333388836e-08
KR348922/2009/USA/CA/Contra_Costa/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501102/2009/USA/CA/Unknown/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002897, 8.93573462451886e-11, 2.1495052758371853e-05, 1.3549262735294882e-09, 0.9999784789478681, 6.968873784587408e-10, 2.3858202700469323e-08
NODE_0003066, 3.0105432993510713e-10, 6.425157438519772e-05, 4.427336260282417e-09, 0.9999356644014763, 2.2850723922710756e-09, 7.701067540290476e-08
NODE_0003067, 5.014015241581527e-10, 9.880790412791085e-05, 7.316201104953842e-09, 0.999901054012527, 3.780461402383074e-09, 1.2648528105163536e-07
W764/2015/USA/CA/Yolo/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003068, 1.0386538795963912e-10, 2.4315198219174056e-05, 1.5710857501288637e-09, 0.9999756546914373, 8.083100255597763e-10, 2.76270823646195e-08
W012/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
W068/2014/USA/CA/San_Diego/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003069, 1.320154902322434e-10, 3.107728578196444e-05, 1.9890496770310987e-09, 0.9999688846170417, 1.0237285025810412e-09, 3.495238275397865e-08
W392/2007/USA/CA/Kern/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003070, 8.89708414833858e-11, 1.964373824129215e-05, 1.3493806660919542e-09, 0.9999803304983866, 6.943704304747866e-10, 2.3630650148764442e-08
W117/2005/USA/CA/Tulare/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003071, 3.8443164307789433e-14, 7.176785335748343e-07, 1.5863080415088228e-12, 0.9999992822403896, 6.456392086992128e-13, 7.880636046850783e-11
W359/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003081, 8.889968011379077e-11, 1.9299052895775507e-05, 1.348424361443305e-09, 0.9999806752238911, 6.939320707276768e-10, 2.3591956946826613e-08
W181/2007/USA/CA/Fresno/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003082, 8.917374128558396e-11, 2.06347612743382e-05, 1.3524282747895761e-09, 0.9999793393436729, 6.957428224921718e-10, 2.375770790228733e-08
NODE_0003083, 8.903579000523515e-11, 1.9955582660769945e-05, 1.3503989725143432e-09, 0.9999800186095806, 6.948261050625146e-10, 2.367349773691785e-08
W183/2008/USA/CA/Tulare/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002907, 8.904140128338872e-11, 1.997484123964322e-05, 1.3505196987942094e-09, 0.9999799993455444, 6.948781861542594e-10, 2.3678776643186294e-08
W411/2009/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003085, 9.533809515099586e-11, 2.1219560468510227e-05, 1.4445849798840583e-09, 0.9999787528430292, 7.433729775475744e-10, 2.531320639681531e-08
W186/2009/USA/CA/Fresno/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003086, 9.519183780022882e-11, 2.0518446129046187e-05, 1.4424727840148486e-09, 0.9999794540477639, 7.424161321383478e-10, 2.5226026127411105e-08
W194/2012/USA/CA/Tulare/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W191/2012/USA/CA/Tulare/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002910, 9.212579588364463e-11, 2.064372660230396e-05, 1.3965588345328558e-09, 0.9999793295869716, 7.186143677804433e-10, 2.447912697307169e-08
W134/2009/USA/CA/Kings/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003088, 8.917360544425597e-11, 2.063381708012147e-05, 1.3524277539509597e-09, 0.9999793402878723, 6.957424855322627e-10, 2.3757703680603855e-08
NODE_0003089, 8.889564692799407e-11, 1.927455328745981e-05, 1.3484090188515677e-09, 0.9999806997238733, 6.939223445735339e-10, 2.359161239119084e-08
KR348977/2011/USA/CA/Inyo/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
KR348976/2011/USA/CA/Inyo/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003090, 8.903544390033416e-11, 1.9953261941751784e-05, 1.3503975170074894e-09, 0.9999800209303301, 6.948252060934206e-10, 2.3673469974786917e-08
W820/2009/USA/CA/Sacramento/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0002915, 8.902863121799445e-11, 1.9907710808968106e-05, 1.3503677013072298e-09, 0.9999800664822232, 6.948071464252354e-10, 2.3672764524481064e-08
W821/2009/USA/CA/Sacramento/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002919, 8.889194818952488e-11, 1.925061452627786e-05, 1.348392961694611e-09, 0.9999807236630286, 6.939125788762007e-10, 2.3591247437329548e-08
W667/2009/USA/CA/Sacramento/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W666/2009/USA/CA/Yolo/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002920, 8.903600740576914e-11, 1.9955332725434364e-05, 1.3503976720429562e-09, 0.9999800188595587, 6.948257307438443e-10, 2.367345663526524e-08
NODE_0003077, 8.889218961279197e-11, 1.9252184557246196e-05, 1.348393888438372e-09, 0.9999807220929884, 6.939131782683579e-10, 2.3591255014299482e-08
W263/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W269/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002927, 8.916876480027436e-11, 2.0609611821327706e-05, 1.3523595533542692e-09, 0.9999793644960318, 6.9571146447252e-10, 2.375490712061158e-08
NODE_0003078, 8.88955236261045e-11, 1.927375527216892e-05, 1.3484084841462068e-09, 0.9999807005219014, 6.939220191827242e-10, 2.3591600342374964e-08
W266/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W366/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002929, 8.903547200845225e-11, 1.9953456516101225e-05, 1.3503975644090053e-09, 0.9999800207357631, 6.948252568710962e-10, 2.3673462689787363e-08
W267/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002930, 8.90331002682251e-11, 1.9937596597151258e-05, 1.3503871345125057e-09, 0.999980036595954, 6.948189547991787e-10, 2.3673209510851516e-08
W270/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002932, 8.907158932026388e-11, 2.012801062387949e-05, 1.3509142752124075e-09, 0.9999798461596331, 6.950597719181842e-10, 2.3694697260595338e-08
NODE_0002934, 1.126802486284936e-10, 2.496313390803257e-05, 1.7028913046457328e-09, 0.9999750043552722, 8.765268469567886e-10, 2.98187214559438e-08
W184/2008/USA/CA/Stanislaus/SW03/unknown/mosquito, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002935, 8.892791808054913e-11, 1.9417285801211186e-05, 1.348908898528725e-09, 0.9999805569698, 6.941467104344722e-10, 2.3612415279035688e-08
W262/2005/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W363/2005/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003094, 3.850179906619616e-14, 7.418871787813177e-07, 1.5886265283878136e-12, 0.9999992580314692, 6.464691626652415e-13, 7.90784278376025e-11
NODE_0003100, 8.875628382988315e-11, 1.8618740131719452e-05, 1.3464222427611994e-09, 0.9999813556216565, 6.930203037742189e-10, 2.3510013021040756e-08
W275/2006/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W371/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003105, 8.889598069792032e-11, 1.9275116687223768e-05, 1.3484082922226514e-09, 0.9999806991604946, 6.939222984688299e-10, 2.3591591742110035e-08
W378/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0003106, 8.9025173462943e-11, 1.9884616999425592e-05, 1.3503526196941333e-09, 0.9999800895764108, 6.947979957533833e-10, 2.3672414026865478e-08
W300/2008/USA/CA/Kern/SW03/unknown/bird, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0003107, 8.889183116504098e-11, 1.924985315422658e-05, 1.3483925116234041e-09, 0.9999807244244056, 6.939122880737127e-10, 2.359124371310471e-08
W293/2007/USA/CA/Kern/SW03/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W395/2007/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002943, 8.889980703206829e-11, 1.9299921529566735e-05, 1.3484247784140799e-09, 0.9999806743552611, 6.93932361697125e-10, 2.3591952506400006e-08
W383/2006/USA/CA/Kern/SW03/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0002944, 8.917259362435848e-11, 2.0636072057089276e-05, 1.352376051379542e-09, 0.9999793380354026, 6.957215301848212e-10, 2.3755270129028767e-08
